,ratios,policy_loss1,policy_loss2,policy_loss,value_loss,loss_hist,grad_norm_hist
62,0.9995855093002319,2.117711483151652e-05,2.1177958842599764e-05,-2.117711483151652e-05,1.427269697189331,0.14960090816020966,0.06374141573905945
63,0.9995657205581665,2.240285903098993e-05,2.2404850824386813e-05,-2.240285903098993e-05,1.4260913133621216,0.1493050903081894,0.06381009519100189
64,0.9995485544204712,2.3951390176080167e-05,2.3954724383656867e-05,-2.3951390176080167e-05,1.4247604608535767,0.148970827460289,0.06025494635105133
65,0.9995339512825012,2.5755949536687694e-05,2.5760919015738182e-05,-2.5755949536687694e-05,1.423335075378418,0.14861269295215607,0.05354653671383858
66,0.9995224475860596,2.791654878819827e-05,2.792341183521785e-05,-2.791654878819827e-05,1.4219005107879639,0.14825187623500824,0.04505198448896408
67,0.9995127320289612,3.037536225747317e-05,3.0384428100660443e-05,-3.037536225747317e-05,1.4205141067504883,0.14790283143520355,0.036552149802446365
68,0.9995051622390747,3.3077278203563765e-05,3.308879604446702e-05,-3.3077278203563765e-05,1.4192079305648804,0.1475735753774643,0.03125709295272827
69,0.9994992017745972,3.598939656512812e-05,3.600376294343732e-05,-3.598939656512812e-05,1.4179801940917969,0.14726372063159943,0.03009127639234066
70,0.9994951486587524,3.9125294279074296e-05,3.914297849405557e-05,-3.9125294279074296e-05,1.4167972803115845,0.14696486294269562,0.031212715432047844
71,0.9994938373565674,4.250518759363331e-05,4.253581937518902e-05,-4.250518759363331e-05,1.4156160354614258,0.14666618406772614,0.03165378049015999
72,0.9997875094413757,1.4395717471415992e-06,1.4395717471415992e-06,-1.4395717471415992e-06,1.4949067831039429,0.16615523397922516,0.0654008761048317
73,0.9997835159301758,1.4014491398484097e-06,1.4014491398484097e-06,-1.4014491398484097e-06,1.4929090738296509,0.16565583646297455,0.0647144466638565
74,0.999797523021698,2.6165912458964158e-06,2.6165912458964158e-06,-2.6165912458964158e-06,1.490670084953308,0.16509486734867096,0.06360135227441788
75,0.9998279809951782,4.912522399536101e-06,4.912522399536101e-06,-4.912522399536101e-06,1.4882330894470215,0.16448332369327545,0.06216892600059509
76,0.9998719096183777,8.152316695486661e-06,8.152316695486661e-06,-8.152316695486661e-06,1.4856455326080322,0.16383318603038788,0.060453563928604126
77,0.9999278783798218,1.2178116776340175e-05,1.2178116776340175e-05,-1.2178116776340175e-05,1.482993245124817,0.1631660908460617,0.057950928807258606
78,0.9999942779541016,1.6902895367820747e-05,1.6902895367820747e-05,-1.6902895367820747e-05,1.480355143547058,0.16250185668468475,0.05586613714694977
79,1.0000697374343872,2.2419737433665432e-05,2.2419737433665432e-05,-2.2419737433665432e-05,1.4777592420578003,0.16184736788272858,0.053713466972112656
80,1.0001524686813354,2.8663978810072877e-05,2.8663978810072877e-05,-2.8663978810072877e-05,1.475282907485962,0.16122202575206757,0.05072852596640587
81,1.000240683555603,3.553830902092159e-05,3.553830902092159e-05,-3.553830902092159e-05,1.4729655981063843,0.160635843873024,0.04732435569167137
82,1.0003323554992676,4.301055014366284e-05,4.301055014366284e-05,-4.301055014366284e-05,1.4708644151687622,0.16010306775569916,0.04313332214951515
83,1.000426173210144,5.1156821427866817e-05,5.1156821427866817e-05,-5.1156821427866817e-05,1.4690037965774536,0.15962974727153778,0.03880300745368004
84,0.999633252620697,9.825682354858145e-05,0.00010250473133055493,-9.586957457941025e-05,1.4355285167694092,0.15144245326519012,0.1925039142370224
85,0.9999779462814331,0.00011970237392233685,0.00012450211215764284,-0.00011815921607194468,1.4308518171310425,0.15025098621845245,0.15643402934074402
86,1.0004328489303589,0.00014654417464043945,0.00015156787412706763,-0.0001450420677429065,1.4261385202407837,0.14904578030109406,0.09606708586215973
